# GENERATED - do not edit translations here. Regenerate with:
#   python tools/build_glossary.py
# Term selection lives in references/glossary/glossary-terms.tsv;
# the translations are looked up in translations/ru/.../mm678.po.
# Columns: msgctxt <TAB> English <TAB> ru
autonote or awards	Water Breathing (Yellow and Purple Layered) = Yellow + Purple	Дыхание под водой (Желтое и Фиолетовое слоями) = Желтое + Фиолетовое
autonote or awards	Water Resistance (White) = Blue and Purple Layered + Yellow and Green Layered	Устойчивость к Воде (белое) = синее и фиолетовое слоями + желтое и зеленое слоями
class	Arch Druid	Архи-друид
class	Arch Mage	Архимаг
class	Archer	Лучник
class	Assassin	Ассасин
class	Battle Mage	Боевой маг
class	Black Knight	Темный Рыцарь
class	Bounty Hunter	Охотник за головами
class	Cavalier	Кавалер
class	Champion	Заступник
class	Cleric	Клирик
class	Crusader	Крестоносец
class	Dark Elf	Темный Эльф
class	Dark Elf Patriarch	Патриарх темных эльфов
class	Dragon	Дракон
class	Druid	Друид
class	Great Druid	Великий Друид
class	Great Wyrm	Великий Змий
class	Hero	Герой
class	High Priest	Верховный жрец
class	Hunter	Охотник
class	Initiate	Посвященный
class	Knight	Рыцарь
class	Lich	Лич
class	Master	Магистр
class	Master Archer	Мастер-лучник
class	Master Necromancer	Мастер некромантии
class	Master Wizard	
class	Minotaur	Минотавр
class	Minotaur Lord	Минотавр-рыцарь
class	Monk	Монах
class	Necromancer	Некромант
class	Ninja	Нинзя
class	Nosferatu	Носферату
class	Paladin	Паладин
class	Patriarch	Патриарх
class	Peasant	Крестьянин
class	Priest	Священник
class	Priest of Light	Священник Света
class	Priest of the Dark	Священник Тьмы
class	Priest of the Light	Священник Света
class	Priest of the Sun	Священник Солнца
class	Ranger	Рейнджер
class	Ranger Lord	Властелин - рейнджер
class	Rogue	Бродяга
class	Sniper	Снайпер
class	Sorcerer	Заклинатель
class	Spy	Шпион
class	Thief	Вор
class	Troll	Тролль
class	Vampire	Вампир
class	Villain	Злодей
class	War Troll	Бойцовый Тролль
class	Warlock	Колдун
class	Warrior Mage	Маг-воин
class	Wizard	Волшебник
condition	Afraid	Испуган(а)
condition	Asleep	Спит
condition	Cursed	Проклят(а)
condition	Dead	Мертв(а)
condition	Diseased	Болен(больна)
condition	Drunk	Пьяный
condition	Eradicated	Уничтожен(а)
condition	Good	Здоров(а)
condition	Insane	Безумие
condition	Paralyzed	Парализован(а)
condition	Poison	Отравлен(а)
condition	Stoned	Окаменел(а)
condition	Unconscious	В обмороке
condition	Weak	Слабость
condition	Zombie	Зомби
items	Abbey Normal Golem Head	Нормальная голова голема Эбби
items	Accuracy Boost	Увеличение Меткости
items	Accuracy Boost Recipe	Рецепт поднятия меткости
items	Accurate Crossbow	Арбалет меткости
items	Aegis	Эгида
items	Air Resistance	Устойчивость к Воздуху
items	Air Resistance Recipe	Рецепт устойчивости к Воздуху
items	Alacorn Wand of Acid	Алакорнийский Жезл Кислоты
items	Alacorn Wand of Blades	Алакорнийский жезл Лезвий
items	Alacorn Wand of Charms	Алакорнийский жезл Чар
items	Alacorn Wand of Fireballs	Алакорнийский жезл Огненных шаров
items	Alacorn Wand of Ice	Жезл льда алакорна
items	Alacorn Wand of Lightning	Алакорнийский Жезл Молнии
items	Alacorn Wand of Swarms	Жезл Роя алакорна
items	Alloyed Shield	Легированный щит
items	Almighty Crown	Корона всемогущего
items	Altar Piece	Часть алтаря
items	Alvar Cloak	Альварский плащ
items	Alvarian Boots	Альварские сапоги
items	Alvarian Leather	Альварский кожаный доспех
items	Alvarian Poignard	Альварский кинжал
items	Amber	Янтарь
items	Amethyst	Аметист
items	Amethyst Ring	Кольцо с аметистами
items	Amuck	Ярость
items	Amythest	Аметист
items	Ancient Amulet	Древний амулет
items	Angel Statue Painting	Картина со статуей ангела
items	Angel Statuette	Статуэтка ангела
items	Angel's Ring	Кольцо Ангела
items	Angelic Helm	Ангельский шлем
items	Ania Selving	Аня Селвинг
items	Ankh	Символ жизни
items	Anointed Herb Potion	Зелье Очищения
items	Aphrodite	Афродита
items	Apollo	Аполлон
items	Apple	Яблоко
items	Arcane Key	Волшебный Ключ 
items	Arcane Wand of Blasting	Таинственный жезл Залпа
items	Arcane Wand of Clouds	Волшебный жезл Облаков
items	Arcane Wand of Lightning	Жезл молнии
items	Arcane Wand of Paralyzing	Таинственный жезл Паралича
items	Arcane Wand of Rocks	Таинственный жезл Камнепада
items	Arcane Wand of the Fist	Таинственный Жезл Кулака
items	Archangel Broadsword	Палаш Архангела
items	Archangel Wings	Крылья Архангела
items	Archibald Ironfist Painting	Портрет Арчибальда Айронфиста
items	Arcomage Deck	Колода для игры в АркоМэйдж
items	Ares	Арес
items	Armored Boots	Укрепленные сапоги
items	Artemis	Артемида
items	Arthur	Артур
items	Artificer's Belt	Пояс художника
items	Assassin's Dagger	Кинжал Убийцы
items	Astral Shield	Звездный щит
items	Athena	Афина
items	Atlas	Атлас
items	Awaken	Пробуждение
items	Axe of Balthazar	Топор Бальтазара
items	Back Door Key	Ключ к задней двери
items	Ball of Dunduck	Голова Дандэкского Сыра
items	Banded Plate	Наборный доспех
items	Barbed Club	
items	Barbed Trident	Заостренный трезубец
items	Barrow Key	Ключ от кургана
items	Basic Cryptography	Основы криптографии
items	Bathhouse Key	Ключ от бани
items	Battle Axe	Боевой топор
items	Battle Hatchet	Боевой топорик
items	Battle Helm	Боевой шлем
items	Battleaxe	Боевой топор
items	Beaked Halberd	Алебарда
items	Bear Statuette	Статуэтка медведя
items	Berserk	Берсерк
items	Berserker Belt	Пояс Берсерка
items	Bibliotheca Chest Key	Ключ от сундука в библиотеке
items	Big Brass Ring	Большое латунное кольцо
items	Big Tapestry	Большой гобелен
items	Bill of Sale	Купчая
items	Blackmail Letter	Угрожающее Письмо
items	Blade of Mercy	Клинок Милосердия
items	Blaster	Бластер
items	Blaster Rifle	Лучевое ружье
items	Bless	Благословение
items	Blessed Ring	Святое кольцо
items	Blood Dagger	Кровавый кинжал 
items	Blood Drop Crossbow	Кровавый арбалет
items	Blood Talisman	Кровавый талисман
items	Blue Quartz	Синий кварц
items	Body Resistance	Устойчивость Тела
items	Body Resistance Recipe	Рецепт устойчивости Тела
items	Bone	Кость
items	Bone of Doom	Кость Рока
items	Bone Staff	Костяной посох
items	Brass Charm	Латунное ожерелье
items	Brass Ring	Латунное кольцо
items	Breaker	Разрушитель
items	Broadsword	Палаш
items	Bronze Amulet	Бронзовый амулет
items	Bronze Ring	Бронзовое кольцо
items	Bronze Shield	Бронзовый щит
items	Calvary Shield	Кавалерийский щит
items	Candelabra	Канделябр
items	Cannon Design Notes	Набросок
items	Cannonball of Dominion	Ядро
items	Captain's Code	Капитанский Кодекс
items	Captain's Cutlass	Капитанский тесак
items	Caravaner's Crossbow	Арбалет караванщика
items	Caravaner's Leather	Кожаный доспех караванщика
items	Caravaner's Small Shield	Малый щит караванщика
items	Cardinal Cloak	Мантия кардинала
items	Case of Soul Jars	Ларец с Сосудами Души
items	Castle Shield	Замковый щит
items	Catalyst	Катализатор
items	Catherine's Key	Ключ Катерины
items	Cavalier Gauntlets	Рукавицы всадника
items	Celestial Shield	Небесный щит
items	Cell Key	Ключ от кельи
items	Central Pillar Key	Ключ Центрального Столпа
items	Certificate of Authentication	Сертификат подлинности Топора
items	Chain Mail	Кольчуга
items	Champion Sword	Меч Чемпиона
items	Champion's Sword	Меч заступников
items	Charele	Чарель
items	Charged connector stone	
items	Chest Key	Ключ от сундука
items	Chime of Harmony	Колокольчик Гармонии
items	Cipher	Шифр
items	Citrine	Цитрин
items	Clanker's Amulet	Амулет Кланкера
items	Claw Amulet	Амулет коготь
items	Cloak of Baa	Мантия Баа
items	Cloak of the Sheep	Мантия Овцы
items	Cloth Hat	Матерчатая Шапка
items	Club	Дубинка
items	Cobra Egg	Яйцо кобры
items	Colony Zod Key	Ключ Колонии Зод
items	Common Halberd	
items	Communication Officer's Code	Кодекс начальника связи
items	Composite Bow	Составной лук
items	Conan	Конан
items	Conflux Key	Ключ Сопряжения
items	Connector stone	
items	Conscript's Helm	Шлем новобранца
items	Contestant's Shield	Щит соперника
items	Control Cube	Куб Управления
items	Control Undead	Управление Нежитью
items	Corsair	Корсар
items	Crate of Arrowheads	Ящик с наконечниками стрел
items	Crate of Enrothian Wine	Ящик с энротским вином
items	Crate of Glass Bottles	Ящик со стеклянными бутылками
items	Crate of Griffin Feathers	Ящик с перьями грифона
items	Crate of Sand	Ящик песка
items	Crate of Tularean Wood	Ящик с Тулареанской древесиной
items	Cronos	Крон
items	Crossbow	Арбалет
items	Crown	Корона
items	Crown of Final Dominion	Корона Верховного Владычества
items	Crude Axe	Простой топор
items	Crude Bow	Простой лук
items	Crude Crossbow	
items	Crude Dagger	Обычный кинжал
items	Crude Leather Armor	
items	Crude Longbow	
items	Crude Longsword	Простой длинный меч
items	Crude Mace	
items	Crude Spear	Грубое копье
items	Crude Trident	
items	Cruel Spear	Жестокое копье
items	Crusader Sword	Меч крестоносца
items	Crusader's Gauntlets	Рукавицы крестоносцев
items	Crushed Rose Petals	Измельченные розовые лепестки
items	Crystal Dagger	Кристалльный кинжал
items	Crystal of Terrax	Кристалл Терракса
items	Crystal Skull	Хрустальный череп
items	Cure Disease	Излечение болезней
items	Cure Insanity	Исцеление Безумия
items	Cure Paralysis	Исцеление Паралича
items	Cure Paralysis Recipe	Рецепт исцеления паралича
items	Cure Poison	Противоядие
items	Cure Weakness	Исцеление слабости
items	Cure Wounds	Исцеление ран
items	Cutlass	Нож
items	Cycle of life	
items	Dadeross' Letter to Fellmoon	Письмо Дадеросса к Феллмуну
items	Dagger	Кинжал
items	Dagger Wound Oddities	Странности на Кинжальной Ране
items	Dark Containment	Вселение Тьмы
items	Dark Elven Bastard Sword	Меч-бастард темных эльфов
items	Dark Elven Longsword	Большой меч темных эльфов
items	Dark Grasp	Темная Хватка
items	Dark Hammer	Темный молот 
items	Dark Knight Plate	Латы темного рыцаря
items	Datura	Дурман
items	Dazzling Ring	Ослепительное кольцо
items	Death Head Shield	Щит Мертвой Головы
items	Death Mace	Булава смерти
items	Death's Head Pendant	Брелок Голова Смерти
items	Deck of Fate	Колода Судьбы
items	Defender Helm	Шлем защитника
items	Detect Life	Обнаружение Жизни
items	Devil Plans	Дьявольские планы
items	Devilbone Bow	Лук Дьяволова Кость
items	Diamond	Алмаз
items	Diary Page	Страница дневника
items	Dimension door	
items	Dire Wolf Pelt	Шкура матерого волка
items	Discharge Papers	Бумаги по увольнению
items	Disheveled Chain Mail	
items	Divine Boost	
items	Divine Boost recipe	
items	Divine Cure	Божественное Исцеление
items	Divine Cure Recipe	Рецепт Божественного исцеления
items	Divine Dagger	Кинжал святости
items	Divine Magic	Божественная магия
items	Divine Power	Божественная  Сила
items	Divine Power Recipe	Рецепт Божественной силы
items	Divine Protection	
items	Divine Protection recipe	
items	Divine Restoration	Божественное Восстановление
items	Divine Restoration Recipe	Рецепт Божественного восстановления
items	Divine Transcendence	
items	Divine Transcendence recipe	
items	Doctor's Code	Кодекс врача
items	Doom's Day Cloak	Мантия Судного дня
items	Dragon Claw	Коготь дракона
items	Dragon Egg	Яйцо дракона
items	Dragon Harpoon	Драконий Гарпун
items	Dragon Helm	Драконий шлем
items	Dragon Hide Gauntlets	Латные рукавицы из шкуры дракона
items	Dragon Hunter's Shield	Щит охотника на драконов
items	Dragon Leader's Egg	Яйцо Предводителя Драконов
items	Dragon Leather	Кожа дракона
items	Dragon Statuette	Статуэтка дракона
items	Dragon Tower Keys	Ключи от башни Дракона
items	Dragon Turtle Fang	Клык Драконовой Черепахи
items	Dragon's Eye	Глаз дракона
items	Dragonbane Flower	Цветок "Погибель драконов
items	Dragoning Plate	Драконий панцирь
items	Dragonning Blade	Драконий клинок
items	Dragonning Boots	Драконьи Сапоги
items	Dried Sunfish	Сушеная рыба-солнце
items	Drogg's Helm	Шлем Дрогга
items	Druid Circlet of Power	Друидский Браслет Силы
items	Drum of Victory	Барабан Победы
items	Dueling Long Dagger	Дага
items	Duelist Blade	Клинок дуэлянта
items	Dwarven Axe	Топор гномов
items	Dwarven Battleaxe	Боевой топор гномов
items	Dwarven Dagger	Кинжал Гномов
items	Dwarven Hammer	Молот гномов
items	Dwarven Morningstar	Утренняя Звезда Гномов
items	Eagle Statuette	Статуэтка орла
items	Earth Resistance	Устойчивость к Земле
items	Earth Resistance Recipe	Рецепт устойчивости к Земле
items	East Pillar Key	Ключ Восточного Столпа
items	Ebonest	Эбонест
items	Eclipse	Затмение
items	Elderaxe	Секира Древних
items	Eldritch Shield	Щит Элдрича
items	Elegant Cloak	Элегантная накидка
items	Elegant Letter	Галантное письмо
items	Elfbane	Гибель Эльфа
items	Elite Halberd	Элитная алебарда 
items	Elite Minotaur Axe	Элитный топор минотавров
items	Elixir	Эликсир
items	Elsenrail	Элсенрэйл
items	Elven Bow	Эльфийский лук
items	Elven Chainmail	Эльфийская Кольчуга
items	Elven Cloak	Эльфийская накидка
items	Elven Long Spear	Эльфийское длинное копье
items	Elven Longbow	Эльфийский большой лук
items	Elven Saber	Сабля Эльфов
items	Elven Spear	Копье эльфов
items	Elven Warbow	Эльфийский боевой лук
items	Elvish Toadstool	Эльфийская поганка
items	Emerald	Изумруд
items	Emerald Ring	Изумрудное кольцо
items	Emerald Staff	Изумрудный посох 
items	Emperor Thorn's Key	Ключ Императора Торна
items	Empty Message Scroll	Пустой свиток
items	Enchanted Amulet	Заколодованный Амулет
items	Enchanted Leather	Зачарованная кожа 
items	Enchanted Ring	Очарованное кольцо
items	Endurance Boost	Увеличение Выносливости
items	Endurance Boost Recipe	Рецепт поднятия выносливости
items	Enemies List	Список врагов
items	Energy	Энергия
items	Engineer's Code	Кодекс инженера
items	Enslave	Порабощение
items	Erathian Long Dagger	Эрафийский длинный кинжал
items	Erudine Chainmail	Эрудиновая Кольчуга
items	Erudine-laced ore	Кусок Эрудиновой Руды
items	Essence of Accuracy	Эссенция Меткости
items	Essence of Accuracy recipe	
items	Essence of Endurance	Эссенция Выносливости
items	Essence of Endurance recipe	
items	Essence of Intellect	Эссенция Интеллекта
items	Essence of Intellect recipe	
items	Essence of Luck	Эссенция Удачи
items	Essence of Luck recipe	
items	Essence of Might	Эссенция Силы
items	Essence of Might recipe	
items	Essence of Personality	Эссенция Силы Духа
items	Essence of Personality recipe	
items	Essence of Speed	Эссенция Скорости
items	Essence of Speed recipe	
items	Ethereal Ring	Кольцо легкости
items	Ethric's Skull	Череп Этрика
items	Ethric's Staff	Посох Этрика
items	Excalibur	Экскалибур
