# GENERATED - do not edit translations here. Regenerate with:
#   python tools/build_glossary.py
# Term selection lives in references/glossary/glossary-terms.tsv;
# the translations are looked up in translations/cs/.../mm678.po.
# Columns: msgctxt <TAB> English <TAB> cs
autonote or awards	Haste (Red and Orange Layered) = Red + Orange	Zrychlení (červený a oranžový vrstvený) = červený + oranžový
autonote or awards	Haste (White) = Green + Yellow	Zrychlení (Bílá) = Zelená + Žlutá
autonote or awards	Heroism (Red and Purple Layered) = Red + Purple	Hrdinství (červený a fialový vrstvený) = červený + fialový
autonote or awards	Heroism (White) = Orange + Red	Hrdinství (Bílá) = Oranžová + Červená
autonote or awards	Intellect Boost (White) = Green + Yellow and Green Layered	Zvýšení inteligence (bílý) = zelený + žlutý a zelený vrstvený
autonote or awards	Luck Boost (White) = Red and Purple Layered + Blue and Purple Layered	Zvýšení štěstí (bílý) = červený a fialový vrstvený + modrý a fialový vrstvený
autonote or awards	Luck Boots (White) = Red and Purple Layered + Blue and Purple Layered	Zvýšení štěstí (bílý) = červený a fialový vrstvený + modrý a fialový vrstvený
autonote or awards	Magic Potion (Blue) = Phima Root + Empty Bottle.  Different blue reagents can be used for increased effect.	Magický nápoj (modrý) = kořen z phimy + prázdná láhev. Pro zvýšení efektu se mohou použít vydatnější modré přísady.
autonote or awards	Magic Potion (Blue) = Phirna Root + Empty Bottle	Magický lektvar (Modrá) = Kořen phirny + prázdná láhev
autonote or awards	Magic Potion (Blue) = Phirna Root + Empty Bottle.  Different blue reagents can be used for increased effect.	Magický nápoj (modrý) = kořen z phimy + prázdná láhev. Pro zvýšení efektu se mohou použít vydatnější modré přísady.
autonote or awards	Might Boost (White) = Purple + Red and Purple Layered	Zvýšení síly (bílý) = fialový + červený a fialový vrstvený
autonote or awards	Mind Resistance (White) = Red and Purple Layered + Blue and Green Layered	Odolnost proti mysli (bílý) = červený a fialový vrstvený + modrý a zelený vrstvený
autonote or awards	Noxious Potion (White) = Orange + Blue and Green Layered	Zhoubný nátěr (bílý) = oranžový + modrý a zelený vrstvený
autonote or awards	Noxious Potion (White) = Purple + Yellow and Green Layered	Zhoubný nátěr (bílý) = fialový + žlutý a zelený vrstvený
autonote or awards	Personality Boost (White) = Green + Blue and Green Layered	Zvýšení osobnosti (bílý) = zelený + modrý a zelený vrstvený
autonote or awards	Potion of Doom = Remove Curse + Remove Fear, Remove Curse + Cure Insanity, Remove Fear + Cure Insanity	
autonote or awards	Potion of the Gods = Essense of Might + Harden item or Essence of Intellect + Stoneskin or Essence of Personality + Recharge item or Essence of Endurance + Haste or Essence of Accuracy + Shield or Essence of Speed + Heroism.	
autonote or awards	Preservation (Blue and Orange Layered) = Blue + Orange	Ochrana (modrý a oranžový vrstvený) = modrý + oranžový
autonote or awards	Protection (Orange) = Yellow + Red	Ochrana (Oranžová) = Žlutá + Červená
autonote or awards	Protection from Magic = Cure Insanity + Bless	
autonote or awards	Protection from Magic = Remove Curse + Water Breathing	
autonote or awards	Protection from Magic = Remove Fear + Preservation	
autonote or awards	Pure Accuracy (Black) = Green Potion + Accuracy Boost (White)	Elixír přesnosti (černý) = zelený lektvar + Zvýšení přesnosti (bílý)
autonote or awards	Pure Air Resistance = Essence of Luck + Air Resistance	
autonote or awards	Pure Body Resistance = Essence of Luck + Body Resistance	
autonote or awards	Pure Earth Resistance = Essence of Luck + Earth Resistance	
autonote or awards	Pure Endurance (Black) = Green Potion + Endurance Boost (White)	Elixír odolnosti (černý) = zelený lektvar + Zvýšení odolnosti (bílý)
autonote or awards	Pure Fire Resistance = Essence of Luck + Fire Resistance	
autonote or awards	Pure Intellect (Black) = Orange Potion + Intellect Boost (White)	Elixír inteligence (černý) = oranžový lektvar + Zvýšení inteligence (bílý)
autonote or awards	Pure Luck (Black) = Yellow and Orange Layered + Swift Potion (White)	Elixír štěstí (černý) = žlutý a oranžový vrstvený + Svištivý nátěr (bílý)
autonote or awards	Pure Might (Black) = Orange Potion + Might Boost (White)	Elixír síly (černý) = oranžový lektvar + Zvýšení síly (bílý)
autonote or awards	Pure Mind Resistance = Essence of Luck + Mind Resistance	
autonote or awards	Pure Personality (Black) = Purple Potion + Personality Boost (White)	Elixír osobnosti (černý) = fialový lektvar + Zvýšení osobnosti (bílý)
autonote or awards	Pure Speed (Black) = Purple Potion + Speed Boost (White)	Elixír rychlosti (černý) = fialový lektvar + Zvýšení rychlosti (bílý)
autonote or awards	Pure Water Resistance = Essence of Luck + Water Resistance	
autonote or awards	Recharge Item (Blue and Green Layered) = Blue + Green	Nabij předmět (modrý a zelený vrstvený) = modrý + zelený
autonote or awards	Rejuvenation (Black) = Blue and Orange Layered + Divine Restoration (White)	Elixír mládí (černý) = modrý a oranžový vrstvený + Božské uzdravení (bílý)
autonote or awards	Rejuvenation (Black) = Extreme Energy + Green	Omlazení (Černá) = Nesmírná energie + Zelená
autonote or awards	Rejuvenation (Black) = Red and Green Layered + Divine Restoration (White)	Elixír mládí (černý) = červený a zelený vrstvený + Božské uzdravení (bílý)
autonote or awards	Rejuvenation (Black) = Yellow and Purple Layered + Divine Restoration (White)	Elixír mládí (černý) = žlutý a fialový vrstvený + Božské uzdravení (bílý)
autonote or awards	Remove Curse (Purple and Green Layered) = Purple + Green	Odstranění prokletí (fialový a zelený vrstvený) = fialový + zelený
autonote or awards	Remove Fear (Orange and Purple Layered) = Orange + Purple	Zbavení strachu (oranžový a fialový vrstvený) = oranžový + fialový
autonote or awards	Resistance (Green) = Yellow + Blue	Odolnost(Zelená) = Žlutá + Modrá
autonote or awards	Restoration(White) = Purple + Green	Zotavení (Bílá) = Fialová + Zelená
autonote or awards	Shield (Blue and Purple Layered) = Blue + Purple	Štít (modrý a fialový vrstvený) = modrý + fialový
autonote or awards	Shocking Potion (White) = Orange + Red and Purple Layered	Jiskrný nátěr (bílý) = oranžový + červený a fialový vrstvený
autonote or awards	Shocking Potion (White) = Purple + Red and Orange Layered	Jiskrný nátěr (bílý) = fialový + červený a oranžový vrstvený
autonote or awards	Slaying Potion (Black) = Blue and Purple Layered + Flaming Potion (White)	Drakobijný nátěr (černý) = modrý a fialový vrstvený + Plamenný nátěr (bílý)
autonote or awards	Speed Boost (White) = Orange + Red and Orange Layered	Zvýšení rychlosti (bílý) = oranžový + červený a oranžový vrstvený
autonote or awards	Stone Skin (White) = Orange + Blue	Kamenná kůže (Bílá) = Oranžová + Modrá
autonote or awards	Stone to Flesh (Black) = Red and Purple Layered + Cure Paralysis (White)	Odkamenění (černý) = červený a fialový vrstvený + Lék na ochromení (bílý)
autonote or awards	Stoneskin (Yellow and Orange Layered) = Yellow + Orange	Kamenná kůže (žlutý a oranžový vrstvený) = žlutý + oranžový
autonote or awards	Super Resistance (White) = Green + Blue	Super odolnost (Bílá) = Zelená + Modrá
autonote or awards	Supreme Protection (White) = Orange + Green	Maximální ochrana (Bílá) = Oranžová + Zelená
autonote or awards	Swift Potion (White) = Green + Blue and Purple Layered	Svištivý nátěr (bílý) = zelený + modrý a fialový vrstvený
autonote or awards	Swift Potion (White) = Purple + Blue and Green Layered	Svištivý nátěr (bílý) = fialový + modrý a zelený vrstvený
autonote or awards	Water Breathing (Yellow and Purple Layered) = Yellow + Purple	Dýchaní pod vodou (žlutý a fialový vrstvený) = žlutý + fialový
autonote or awards	Water Resistance (White) = Blue and Purple Layered + Yellow and Green Layered	Odolnost proti vodě (bílý) = modrý a fialový vrstvený + žlutý a zelený vrstvený
class	Arch Druid	Arcidruid
class	Arch Mage	Arcimág
class	Archer	Lučištník
class	Assassin	Vrah
class	Battle Mage	Bojový mág
class	Black Knight	Černý rytíř
class	Bounty Hunter	Lovec odměn
class	Cavalier	Šlechtic
class	Champion	Šampión
class	Cleric	Klerik
class	Crusader	Křižák
class	Dark Elf	Temný elf
class	Dark Elf Patriarch	Patriarcha
class	Dragon	Drak
class	Druid	Druid
class	Great Druid	Veliký druid
class	Great Wyrm	Velký wyrm
class	Hero	Hrdina
class	High Priest	Velekněz
class	Hunter	lovec
class	Initiate	Zasvěcenec
class	Knight	Rytíř
class	Lich	Lich
class	Master	Mistr
class	Master Archer	Lučištnický mistr
class	Master Necromancer	Mistr nekromant
class	Master Wizard	
class	Minotaur	Minotaur
class	Minotaur Lord	Pán minotaurů
class	Monk	Mnich
class	Necromancer	Nekromancer
class	Ninja	Ninja
class	Nosferatu	Nosferatu
class	Paladin	Paladin
class	Patriarch	Patriarcha
class	Peasant	Dělnice
class	Priest	Kněz
class	Priest of Light	Kněz Slunce
class	Priest of the Dark	Kněz temnoty
class	Priest of the Light	Kněz světla
class	Priest of the Sun	Kněz Slunce
class	Ranger	Hraničář
class	Ranger Lord	Pán hraničářů
class	Rogue	Lupič
class	Sniper	Ostřelovač
class	Sorcerer	Kouzelník
class	Spy	Zvěd
class	Thief	zloděj
class	Troll	Trol
class	Vampire	Upír
class	Villain	Zloduch
class	War Troll	Válečný trol
class	Warlock	Černokněžník
class	Warrior Mage	Bojový mág
class	Wizard	Čaroděj
condition	Afraid	Vystrašený
condition	Asleep	Spící
condition	Cursed	Prokletý
condition	Dead	Mrtvý
condition	Diseased	Nemocný
condition	Drunk	Opilý
condition	Eradicated	Zahuben
condition	Good	Zdravý
condition	Insane	Šílený
condition	Paralyzed	Ochromený
condition	Poison	Jed
condition	Stoned	Zkamenělý
condition	Unconscious	V bezvědomí
condition	Weak	Oslabený
condition	Zombie	zombie
items	Abbey Normal Golem Head	Abnormalní Golemova hlava
items	Accuracy Boost	Zvýšení přesnosti
items	Accuracy Boost Recipe	Recept na lektvar Zvýšení přesnosti
items	Accurate Crossbow	Přesná kuše
items	Aegis	Aegis
items	Air Resistance	Odolnost proti vzduchu
items	Air Resistance Recipe	Recept na lektvar Odolnosti proti vzduchu
items	Alacorn Wand of Acid	Alakornská hůlka kyseliny
items	Alacorn Wand of Blades	Alakornská hůlka čepelí
items	Alacorn Wand of Charms	Alakornská hůlka okouzlení
items	Alacorn Wand of Fireballs	Alakornská hůlka ohnivých koulí
items	Alacorn Wand of Ice	Alakornová hůlka Ledu
items	Alacorn Wand of Lightning	Alakornská hůlka blesku
items	Alacorn Wand of Swarms	Alakornová hůlka Roje
items	Alloyed Shield	Legovaný štít
items	Almighty Crown	Všemocná koruna
items	Altar Piece	Část oltáře
items	Alvar Cloak	Alvarský plášť
items	Alvarian Boots	Alvarské boty
items	Alvarian Leather	Alvarské kožené brnění
items	Alvarian Poignard	Alvarská dýka
items	Amber	Jantar
items	Amethyst	Ametyst
items	Amethyst Ring	Ametystový prsten
items	Amuck	Amok
items	Amythest	Ametyst
items	Ancient Amulet	Starobylý amulet
items	Angel Statue Painting	Obraz sochy anděla
items	Angel Statuette	Soška anděla
items	Angel's Ring	Andělský prsten
items	Angelic Helm	Andělská helma
items	Ania Selving	Ania Selving
items	Ankh	Kříž
items	Anointed Herb Potion	Posvěcený bylinný lektvar
items	Aphrodite	Aphrodite
items	Apollo	Apollo
items	Apple	Jablko
items	Arcane Key	Záhadný klíč
items	Arcane Wand of Blasting	Tajemná hůlka výbuchu
items	Arcane Wand of Clouds	Tajemná hůlka oblaků
items	Arcane Wand of Lightning	Magická hůlka Blesků
items	Arcane Wand of Paralyzing	Tajemná hůlka ochromení
items	Arcane Wand of Rocks	Tajemná hůlka kamenů
items	Arcane Wand of the Fist	Tajemná hůlka pěsti
items	Archangel Broadsword	Archandělský široký meč
items	Archangel Wings	Archandělova křídla
items	Archibald Ironfist Painting	Portrét Archibalda Ironfista
items	Arcomage Deck	Balíček karet Arcomage
items	Ares	Ares
items	Armored Boots	Obrněné boty
items	Artemis	Artemis
items	Arthur	Arthur
items	Artificer's Belt	Opasek zbrojíře
items	Assassin's Dagger	Vrahova dýka
items	Astral Shield	Astrální štít
items	Athena	Athena
items	Atlas	Atlas
items	Awaken	Probuzení
items	Axe of Balthazar	Baltazarova sekyra
items	Back Door Key	Klíč od zadních dveří
items	Ball of Dunduck	Bochník Dunduckého sýra
items	Banded Plate	Vyztužené plátové brnění
items	Barbed Club	
items	Barbed Trident	Ostnatý trojzubec
items	Barrow Key	Klíč od hrobky
items	Basic Cryptography	Základy šifrování
items	Bathhouse Key	Klíč od lázní
items	Battle Axe	Bojová sekyra
items	Battle Hatchet	Bitevní sekyra
items	Battle Helm	Bojová helma
items	Battleaxe	Bojová sekyra
items	Beaked Halberd	Zahnutá halapartna
items	Bear Statuette	Soška medvěda
items	Berserk	Berserk
items	Berserker Belt	Opasek berserkerů
items	Bibliotheca Chest Key	Klíč od Bibliotékové truhly
items	Big Brass Ring	Velký mosazný kruh
items	Big Tapestry	Velká tapisérie
items	Bill of Sale	Kupní smlouva
items	Blackmail Letter	Vyděračský dopis
items	Blade of Mercy	Ostří milosrdenství
items	Blaster	Blaster
items	Blaster Rifle	Blasterová puška
items	Bless	Požehnání
items	Blessed Ring	Požehnaný prsten
items	Blood Dagger	Obětní dýka
items	Blood Drop Crossbow	Kuše z Krvavé vesnice
items	Blood Talisman	Krvavý talisman
items	Blue Quartz	Modrý krystal
items	Body Resistance	Odolnost proti tělu
items	Body Resistance Recipe	Recept na lektvar Odolnosti proti tělu
items	Bone	Kost
items	Bone of Doom	Kost zhouby
items	Bone Staff	Kostěná hůl
items	Brass Charm	Mosazný přívěsek
items	Brass Ring	Mosazný prsten
items	Breaker	Drtič
items	Broadsword	Široký meč
items	Bronze Amulet	Bronzový amulet
items	Bronze Ring	Bronzový prsten
items	Bronze Shield	Bronzový štít
items	Calvary Shield	Ocelový štít
items	Candelabra	Svícen
items	Cannon Design Notes	Poznámky o výrobě kanónu
items	Cannonball of Dominion	Dělová koule nadvlády
items	Captain's Code	Kapitánův kód
items	Captain's Cutlass	Kapitánský tesák
items	Caravaner's Crossbow	Cestovatelova kuše
items	Caravaner's Leather	Cestovatelovo kožené brnění
items	Caravaner's Small Shield	Malý štít cestovatele
items	Cardinal Cloak	Kardinálský plášť
items	Case of Soul Jars	Sada Džbánů na duše
items	Castle Shield	Velký štít
items	Catalyst	Katalyzátor
items	Catherine's Key	Catherinin klíč
items	Cavalier Gauntlets	Kavalírské rukavice
items	Celestial Shield	Nebeský štít
items	Cell Key	Klíč od cely
items	Central Pillar Key	Klíč k prostřednímu sloupu
items	Certificate of Authentication	Ověřovací certifikát
items	Chain Mail	Kroužková zbroj
items	Champion Sword	Meč šampiónů
items	Champion's Sword	Rytířský meč
items	Charele	Charele
items	Charged connector stone	
items	Chest Key	Klíč od truhly
items	Chime of Harmony	Zvonek Harmonie
items	Cipher	Šifra
items	Citrine	Citrín
items	Clanker's Amulet	Clankerův amulet
items	Claw Amulet	Pařátový amulet
items	Cloak of Baa	Baaův plášť
items	Cloak of the Sheep	Ovčí rouno
items	Cloth Hat	Plátěný klobouk
items	Club	Kyj
items	Cobra Egg	Kobří vejce
items	Colony Zod Key	Klíč od kolonie Zod
items	Common Halberd	
items	Communication Officer's Code	Kód Spojovacího důstojníka
items	Composite Bow	Kompozitní luk
items	Conan	Conan
items	Conflux Key	Klíč splynutí
items	Connector stone	
items	Conscript's Helm	Vojínova helma
items	Contestant's Shield	Štít soutěžícího
items	Control Cube	Ovládácí krychle
items	Control Undead	Ovládnutí nemrtvých
items	Corsair	Korzár
items	Crate of Arrowheads	Bedna hrotů šípů
items	Crate of Enrothian Wine	Bedna Enrothského vína
items	Crate of Glass Bottles	Bedna skleněných láhví
items	Crate of Griffin Feathers	Bedna gryfího peří
items	Crate of Sand	Bedna písku
items	Crate of Tularean Wood	Bedna Tulareanského dřeva
items	Cronos	Cronos
items	Crossbow	Kuše
items	Crown	Koruna
items	Crown of Final Dominion	Koruna věčné nadvlády
items	Crude Axe	Obyčejná sekyra
items	Crude Bow	Obyčejný luk
items	Crude Crossbow	
items	Crude Dagger	Primitivní dýka
items	Crude Leather Armor	
items	Crude Longbow	
items	Crude Longsword	Obyčejný meč
items	Crude Mace	
items	Crude Spear	Obyčejné kopí
items	Crude Trident	
items	Cruel Spear	Zákeřné kopí
items	Crusader Sword	Křižácký meč
items	Crusader's Gauntlets	Křižácké rukavice
items	Crushed Rose Petals	Drcené růžové lístky
items	Crystal Dagger	Křišťálová dýka
items	Crystal of Terrax	Terraxský krystal
items	Crystal Skull	Krystalická lebka
items	Cure Disease	Léčení nemocí
items	Cure Insanity	Odstranění šílenství
items	Cure Paralysis	Lék na ochromení
items	Cure Paralysis Recipe	Recept na Lék na ochromení
items	Cure Poison	Protijed
items	Cure Weakness	Posilovací nápoj
items	Cure Wounds	Hojení ran
items	Cutlass	Tesák
items	Cycle of life	
items	Dadeross' Letter to Fellmoon	Daderossův dopis Fellmoonovi
items	Dagger	Dýka
items	Dagger Wound Oddities	Zvláštnosti souostroví Dýky
items	Dark Containment	Temné ovládnutí
items	Dark Elven Bastard Sword	Plamenný meč Temn. elfů
items	Dark Elven Longsword	Dlouhý meč Temných elfů
items	Dark Grasp	Temné sevření
items	Dark Hammer	Kladivo temnot
items	Dark Knight Plate	Plátové brnění Temného rytíře
items	Datura	Durman
items	Dazzling Ring	Blyštivý prsten
items	Death Head Shield	Štít smrtky
items	Death Mace	Smrtící palcát
items	Death's Head Pendant	Přívěsek se smrtihlavem
items	Deck of Fate	Balíček Osudu
items	Defender Helm	Obráncova helma
items	Detect Life	Zjisti život
items	Devil Plans	Plány démonů
items	Devilbone Bow	Luk z ďáblovy kosti
items	Diamond	Diamant
items	Diary Page	Stránka zápisníku
items	Dimension door	
items	Dire Wolf Pelt	Kožešina strašného vlka
items	Discharge Papers	Propouštěcí listiny
items	Disheveled Chain Mail	
items	Divine Boost	
items	Divine Boost recipe	
items	Divine Cure	Božský lék
items	Divine Cure Recipe	Recept na Božský lék
items	Divine Dagger	Dýka bohů
items	Divine Magic	Božská magie
items	Divine Power	Božská síla
items	Divine Power Recipe	Recept na lektvar Božské síly
items	Divine Protection	
items	Divine Protection recipe	
items	Divine Restoration	Božské uzdravení
items	Divine Restoration Recipe	Recept na Božské uzdravení
items	Divine Transcendence	
items	Divine Transcendence recipe	
items	Doctor's Code	Doktorův kód
items	Doom's Day Cloak	Plášť Soudného dne
items	Dragon Claw	Dračí pařát
items	Dragon Egg	Dračí vejce
items	Dragon Harpoon	Dračí harpuna
items	Dragon Helm	Dračí helma
items	Dragon Hide Gauntlets	Rukavice z dračí kůže
items	Dragon Hunter's Shield	Štít drakobijce
items	Dragon Leader's Egg	Vejce dračího vůdce
items	Dragon Leather	Císařská kůže
items	Dragon Statuette	Soška draka
items	Dragon Tower Keys	Klíče od Dračích věží
items	Dragon Turtle Fang	Tesák dračí želvy
items	Dragon's Eye	Dračí oko
items	Dragonbane Flower	Květina dračí zhouby
items	Dragoning Plate	Dračí plátové brnění
items	Dragonning Blade	Dračí meč
items	Dragonning Boots	Dračí boty
items	Dried Sunfish	Sušení okouni
items	Drogg's Helm	Droggova helma
items	Druid Circlet of Power	Druidská čelenka síly
items	Drum of Victory	Buben vítězství
items	Dueling Long Dagger	Dlouhý soubojový nůž
items	Duelist Blade	Soubojový meč
items	Dwarven Axe	Trpasličí sekyra
items	Dwarven Battleaxe	Trpasličí bojová sekyra
items	Dwarven Dagger	Trpasličí dýka
items	Dwarven Hammer	Trpasličí kladivo
items	Dwarven Morningstar	Trpasličí řemdih
items	Eagle Statuette	Soška orla
items	Earth Resistance	Odolnost proti zemi
items	Earth Resistance Recipe	Recept na lektvar Odolnosti proti zemi
items	East Pillar Key	Klíč k východnímu sloupu
items	Ebonest	Ebonest
items	Eclipse	Štít Zatmění
items	Elderaxe	Sekyra starších
items	Eldritch Shield	Tajemný štít
items	Elegant Cloak	Elegantní plášť
items	Elegant Letter	Elegantní dopis
items	Elfbane	Zhouba elfů
items	Elite Halberd	Nejlepší halapartna
items	Elite Minotaur Axe	Sekyra elitního minotaura
items	Elixir	Elixír
items	Elsenrail	Elsenrail
items	Elven Bow	Elfí luk
items	Elven Chainmail	Elfí kroužková zbroj
items	Elven Cloak	Elfí plášť
items	Elven Long Spear	Elfí dlouhé kopí
items	Elven Longbow	Elfí dlouhý luk
items	Elven Saber	Elfí šavle
items	Elven Spear	Elfí kopí
items	Elven Warbow	Elfí válečný luk
items	Elvish Toadstool	Elfí muchomůrka
items	Emerald	Smaragd
items	Emerald Ring	Smaragdový prsten
items	Emerald Staff	Smaragdová hůl
items	Emperor Thorn's Key	Klíč císaře Thorna
items	Empty Message Scroll	Prázdná zpráva
items	Enchanted Amulet	Magický amulet
items	Enchanted Leather	Začarovaná kůže
items	Enchanted Ring	Kouzelný prsten
items	Endurance Boost	Zvýšení odolnosti
items	Endurance Boost Recipe	Recept na lektvar Zvýšení odolnosti
items	Enemies List	Seznam nepřátel
items	Energy	Energie
items	Engineer's Code	Strojníkův kód
items	Enslave	Zotročení
items	Erathian Long Dagger	Erathijská dlouhá dýka
items	Erudine Chainmail	Erudinové kroužkové brnění
items	Erudine-laced ore	Erudinová ruda
items	Essence of Accuracy	Esence Přesnosti
items	Essence of Accuracy recipe	
items	Essence of Endurance	Esence Odolnosti
items	Essence of Endurance recipe	
items	Essence of Intellect	Esence Intelektu
items	Essence of Intellect recipe	
items	Essence of Luck	Esence Štěstí
items	Essence of Luck recipe	
items	Essence of Might	Esence Síly
items	Essence of Might recipe	
items	Essence of Personality	Esence Osobnosti
items	Essence of Personality recipe	
items	Essence of Speed	Esence Rychlosti
items	Essence of Speed recipe	
