# GENERATED - do not edit translations here. Regenerate with:
#   python tools/build_glossary.py
# Term selection lives in references/glossary/glossary-terms.tsv;
# the translations are looked up in translations/de/.../mm678.po.
# Columns: msgctxt <TAB> English <TAB> de
autonote or awards	Divine Power (White) = Blue and Green Layered + Yellow and Green Layered	Göttliche Macht (weiß) = blau-grün + gelb-grün
autonote or awards	Divine Protection = Divine Cure + Any resistance potion.	
autonote or awards	Divine Restoration (White) = Blue and Purple Layered + Yellow and Orange Layered	Göttliche Wiederherstellung (weiß) = blau-violett + gelb-orange
autonote or awards	Divine Restoration (White) = Red and Orange Layered + Blue and Green Layered	Göttliche Wiederherstellung (weiß) = rot-orange + blau-grün
autonote or awards	Divine Restoration (White) = Red and Purple Layered + Yellow and Green Layered	Göttliche Wiederherstellung (weiß) = rot-violett + gelb-grün
autonote or awards	Divine Transcendence = Divine Restoration + Cure Insanity (or Remove Fear, or Remove Curse)	
autonote or awards	Earth Resistance (White) = Red and Purple Layered + Yellow and Orange Layered	Erd-Resistenz (weiß) = rot-violett + gelb-orange
autonote or awards	Endurance Boost (White) = Purple + Blue and Purple Layered	Essenz der Ausdauer (weiß) = violett + blau-violett
autonote or awards	Energy (Yellow) = Poppysnaps + Empty Bottle	Energie (Gelb) = Klatschmohn + Leere Flasche
autonote or awards	Essence of Accuracy (Black) = Bless + Yellow	Essenz des Geschicks (Schwarz) = Segen + Gelb
autonote or awards	Essence of Accuracy = Cure Insanity + Stoneskin	
autonote or awards	Essence of Endurance (Black) = Supreme Protection + Yellow	Essenz der Ausdauer (Schwarz) = Äußerster Schutz + Gelb
autonote or awards	Essence of Endurance = Remove Curse + Recharge Item	
autonote or awards	Essence of Intellect (Black) = Stone Skin + Blue	Essenz des Intellekts (Schwarz) = Steinhaut + Blau
autonote or awards	Essence of Intellect = Remove Curse + Shield	
autonote or awards	Essence of Luck (Black) = Super Resistance + Purple	Essenz des Glücks (Schwarz) = Super-Resistenz + Violett
autonote or awards	Essence of Luck = Haste + Heroism, Recharge Item + Shield, Harden Item + Stoneskin	
autonote or awards	Essence of Might (Black) = Heroism + Red	Essenz der Stärke (Schwarz) = Heldentum + Rot
autonote or awards	Essence of Might = Remove Fear + Heroism	
autonote or awards	Essence of Personality (Black) = Restoration + Blue	Essenz des Charismas (Schwarz) = Wiederherstellen + Blau
autonote or awards	Essence of Personality = Remove Fear + Haste	
autonote or awards	Essence of Speed (Black) = Haste + Red	Essenz der Reaktion (Schwarz) = Eile + Rot
autonote or awards	Essence of Speed = Cure Insanity + Harden Item	
autonote or awards	Extreme Energy (White) = Orange + Yellow	Extreme Energie (Weiß) = Orange + Gelb
autonote or awards	Fire Resistance (White) = Red and Orange Layered + Yellow and Green Layered	Feuer-Resistenz (weiß) = rot-orange + gelb-grün
autonote or awards	Flaming Potion (White) = Green + Red and Orange Layered	Waffenöl der Flammen (weiß) = grün + rot-orange
autonote or awards	Flaming Potion (White) = Purple + Yellow and Orange Layered	Waffenöl der Flammen (weiß) = violett + gelb-orange
autonote or awards	Freezing Potion (White) = Green + Red and Purple Layered	Waffenöl der Vereisung (weiß) = grün + rot-violett
autonote or awards	Freezing Potion (White) = Orange + Blue and Purple Layered	Waffenöl der Vereisung (weiß) = orange + blau-violett
autonote or awards	Harden Item (Yellow and Green Layered) = Yellow + Green	Härten (gelb-grün) = gelb + grün
autonote or awards	Haste (Red and Orange Layered) = Red + Orange	Eile (rot-orange) = rot + orange
autonote or awards	Haste (White) = Green + Yellow	Eile (Weiß) = Grün + Gelb
autonote or awards	Heroism (Red and Purple Layered) = Red + Purple	Heldentum (rot-violett) = rot + violett
autonote or awards	Heroism (White) = Orange + Red	Heldentum (Weiß) = Orange + Rot
autonote or awards	Intellect Boost (White) = Green + Yellow and Green Layered	Essenz des Intellekts (weiß) = grün + gelb-grün
autonote or awards	Luck Boost (White) = Red and Purple Layered + Blue and Purple Layered	Essenz des Glücks (weiß) = rot-violett + blau-violett
autonote or awards	Luck Boots (White) = Red and Purple Layered + Blue and Purple Layered	Essenz des Glückes (weiß) = rot und violett gemischt + blau und violett gemischt
autonote or awards	Magic Potion (Blue) = Phima Root + Empty Bottle.  Different blue reagents can be used for increased effect.	Magischer Trank (blau) = Phimawurzel + leere Flasche. Um den Effekt zu steigern, können verschiedene blaue Bestandteile verwendet werden.
autonote or awards	Magic Potion (Blue) = Phirna Root + Empty Bottle	Zaubertrank (Blau) = Phirnawurzel + Leere Flasche
autonote or awards	Magic Potion (Blue) = Phirna Root + Empty Bottle.  Different blue reagents can be used for increased effect.	Magischer Trank (blau) = Phirnawurzel + leere Flasche.  Verschiedene blaue Zutaten können zu einer verstärkten Wirkung benutzt werden.
autonote or awards	Might Boost (White) = Purple + Red and Purple Layered	Essenz der Stärke (weiß) = violett + rot-violett
autonote or awards	Mind Resistance (White) = Red and Purple Layered + Blue and Green Layered	Geist-Resistenz (weiß) = rot-violett + blau-grün
autonote or awards	Noxious Potion (White) = Orange + Blue and Green Layered	Waffenöl des Vergiftens (weiß) = orange + blau-grün
autonote or awards	Noxious Potion (White) = Purple + Yellow and Green Layered	Waffenöl des Vergiftens (weiß) = violett + gelb-grün
autonote or awards	Personality Boost (White) = Green + Blue and Green Layered	Essenz der Persönlichkeit (weiß) = grün + blau-grün
autonote or awards	Potion of Doom = Remove Curse + Remove Fear, Remove Curse + Cure Insanity, Remove Fear + Cure Insanity	
autonote or awards	Potion of the Gods = Essense of Might + Harden item or Essence of Intellect + Stoneskin or Essence of Personality + Recharge item or Essence of Endurance + Haste or Essence of Accuracy + Shield or Essence of Speed + Heroism.	
autonote or awards	Preservation (Blue and Orange Layered) = Blue + Orange	Bewahrung (blau-orange) = blau + orange
autonote or awards	Protection (Orange) = Yellow + Red	Schutz (Orange) = Gelb + Rot
autonote or awards	Protection from Magic = Cure Insanity + Bless	
autonote or awards	Protection from Magic = Remove Curse + Water Breathing	
autonote or awards	Protection from Magic = Remove Fear + Preservation	
autonote or awards	Pure Accuracy (Black) = Green Potion + Accuracy Boost (White)	Wahres Genauigkeit (schwarz) = grüner Trank + Essenz des Geschicks (weiß)
autonote or awards	Pure Air Resistance = Essence of Luck + Air Resistance	
autonote or awards	Pure Body Resistance = Essence of Luck + Body Resistance	
autonote or awards	Pure Earth Resistance = Essence of Luck + Earth Resistance	
autonote or awards	Pure Endurance (Black) = Green Potion + Endurance Boost (White)	Wahre Ausdauer (schwarz) = grüner Trank + Essenz der Ausdauer (weiß)
autonote or awards	Pure Fire Resistance = Essence of Luck + Fire Resistance	
autonote or awards	Pure Intellect (Black) = Orange Potion + Intellect Boost (White)	Wahrer Intellekt (schwarz) = orangefarbener Trank + Essenz des Intellekts (weiß)
autonote or awards	Pure Luck (Black) = Yellow and Orange Layered + Swift Potion (White)	Wahres Glück (schwarz) = gelb-orange + Waffenöl der Schnelligkeit (weiß)
autonote or awards	Pure Might (Black) = Orange Potion + Might Boost (White)	Wahre Stärke (schwarz) = orangefarbener Trank + Essenz der Stärke (weiß)
autonote or awards	Pure Mind Resistance = Essence of Luck + Mind Resistance	
autonote or awards	Pure Personality (Black) = Purple Potion + Personality Boost (White)	Wahre Persönlichkeit (schwarz) = violetter Trank + Essenz der Persönlichkeit (weiß)
autonote or awards	Pure Speed (Black) = Purple Potion + Speed Boost (White)	Wahre Schnelligkeit (schwarz) = violetter Trank + Essenz der Reaktion (weiß)
autonote or awards	Pure Water Resistance = Essence of Luck + Water Resistance	
autonote or awards	Recharge Item (Blue and Green Layered) = Blue + Green	Aufladen (blau-grün) = blau + grün
autonote or awards	Rejuvenation (Black) = Blue and Orange Layered + Divine Restoration (White)	Verjüngung (schwarz) = blau-orange + göttliche Wiederherstellung (weiß)
autonote or awards	Rejuvenation (Black) = Extreme Energy + Green	Verjüngung (Schwarz) = Extreme Energie + Grün
autonote or awards	Rejuvenation (Black) = Red and Green Layered + Divine Restoration (White)	Verjüngung (schwarz) = rot-grün + göttliche Wiederherstellung (weiß)
autonote or awards	Rejuvenation (Black) = Yellow and Purple Layered + Divine Restoration (White)	Verjüngung (schwarz) = gelb-violett + göttliche Wiederherstellung (weiß)
autonote or awards	Remove Curse (Purple and Green Layered) = Purple + Green	Fluch entfernen (violett-grün) = violett + grün
autonote or awards	Remove Fear (Orange and Purple Layered) = Orange + Purple	Furcht verjagen (orange-violett) = orange + violett
autonote or awards	Resistance (Green) = Yellow + Blue	Resistenz (Grün) = Gelb + Blau
autonote or awards	Restoration(White) = Purple + Green	Wiederherstellen (Weiß) = Violett + Grün
autonote or awards	Shield (Blue and Purple Layered) = Blue + Purple	Schild (blau-violett) = blau + violett
autonote or awards	Shocking Potion (White) = Orange + Red and Purple Layered	Waffenöl der Funken (weiß) = orange + rot-violett
autonote or awards	Shocking Potion (White) = Purple + Red and Orange Layered	Waffenöl der Funken (weiß) = violett + rot-orange
autonote or awards	Slaying Potion (Black) = Blue and Purple Layered + Flaming Potion (White)	Waffenöl des Drachentötens (schwarz) = blau-violett + Waffenöl der Flammen (weiß)
autonote or awards	Speed Boost (White) = Orange + Red and Orange Layered	Essenz der Schnelligkeit (weiß) = orange + rot-orange
autonote or awards	Stone Skin (White) = Orange + Blue	Steinhaut (Weiß) = Orange + Blau
autonote or awards	Stone to Flesh (Black) = Red and Purple Layered + Cure Paralysis (White)	Stein zu Fleisch (schwarz) = rot-violett + Lähmung heilen (weiß)
autonote or awards	Stoneskin (Yellow and Orange Layered) = Yellow + Orange	Steinhaut (gelb-orange) = gelb + orange
autonote or awards	Super Resistance (White) = Green + Blue	Super-Resistenz (Weiß) = Grün + Blau
autonote or awards	Supreme Protection (White) = Orange + Green	Äußerster Schutz (Weiß) = Orange + Grün
autonote or awards	Swift Potion (White) = Green + Blue and Purple Layered	Waffenöl der Schnelligkeit (weiß) = grün + blau-violett
autonote or awards	Swift Potion (White) = Purple + Blue and Green Layered	Waffenöl der Schnelligkeit (weiß) = violett + blau-grün
autonote or awards	Water Breathing (Yellow and Purple Layered) = Yellow + Purple	Wasser atmen (gelb-violett) = gelb + violett
autonote or awards	Water Resistance (White) = Blue and Purple Layered + Yellow and Green Layered	Wasser-Resistenz (weiß) = blau-violett + gelb-grün
class	Arch Druid	Erzdruide
class	Arch Mage	Erzmagier
class	Archer	Schütze
class	Assassin	Meuchelmörder
class	Battle Mage	Battle Mage
class	Black Knight	Schattenritter
class	Bounty Hunter	Kopfgeldjäger
class	Cavalier	Kämpe
class	Champion	Erster Ritter
class	Cleric	Kleriker
class	Crusader	Kreuzritter
class	Dark Elf	Dunkelelf
class	Dark Elf Patriarch	Dunkelelf-Patriarch
class	Dragon	Drache
class	Druid	Druide
class	Great Druid	Großdruide
class	Great Wyrm	Großdrache
class	Hero	Held
class	High Priest	High Priest
class	Hunter	Jäger
class	Initiate	Eingeweihter
class	Knight	Ritter
class	Lich	Lich
class	Master	Meister
class	Master Archer	Meisterschütze
class	Master Necromancer	Meister-Nekromant
class	Master Wizard	
class	Minotaur	Minotaur
class	Minotaur Lord	Minotauren-Lord
class	Monk	Mönch
class	Necromancer	Nekromant
class	Ninja	Ninja
class	Nosferatu	Nosferatu
class	Paladin	Paladin
class	Patriarch	Patriarch
class	Peasant	Bauer
class	Priest	Priester
class	Priest of Light	Priester des Lichts
class	Priest of the Dark	Priester der Finsternis
class	Priest of the Light	Priester des Lichts
class	Priest of the Sun	Priester des Sonnentempels
class	Ranger	Ranger
class	Ranger Lord	Meisterjäger
class	Rogue	Gauner
class	Sniper	Scharfschütze
class	Sorcerer	Zauberer
class	Spy	Spion
class	Thief	Dieb
class	Troll	Troll
class	Vampire	Vampir
class	Villain	Schurke
class	War Troll	Kriegstroll
class	Warlock	Schwarzmagier
class	Warrior Mage	Kampfmagier
class	Wizard	Hexenmeister
condition	Afraid	Verängstigt
condition	Asleep	Schlafend
condition	Cursed	Verflucht
condition	Dead	Tot
condition	Diseased	Krank
condition	Drunk	Betrunken
condition	Eradicated	Ausgelöscht
condition	Good	Gut
condition	Insane	Wahnsinnig
condition	Paralyzed	Gelähmt
condition	Poison	Gift
condition	Stoned	Versteinert
condition	Unconscious	Bewußtlos
condition	Weak	Geschwächt
condition	Zombie	Zombie
items	Abbey Normal Golem Head	Verbeulter Golemkopf
items	Accuracy Boost	Essenz der Genauigkeit
items	Accuracy Boost Recipe	Rezept für Essenz der Genauigkeit
items	Accurate Crossbow	Todesarmbrust
items	Aegis	Aegis
items	Air Resistance	Luft -Resistenz
items	Air Resistance Recipe	Rezept für Luft-Resistenz
items	Alacorn Wand of Acid	Einhornstab der Säure
items	Alacorn Wand of Blades	Einhornstab der Klingen
items	Alacorn Wand of Charms	Einhornstab des Charmes
items	Alacorn Wand of Fireballs	Einhornstab des Feuers
items	Alacorn Wand of Ice	Einhornstab des Eises
items	Alacorn Wand of Lightning	Einhornstab der Blitze
items	Alacorn Wand of Swarms	Einhornstab der Schwärme
items	Alloyed Shield	Beschichteter Schild
items	Almighty Crown	Allmachtskrone
items	Altar Piece	Altarstück
items	Alvar Cloak	Alvar-Umhang
items	Alvarian Boots	Alvarianische Stiefel
items	Alvarian Leather	Alvarianische Lederrüstung
items	Alvarian Poignard	Alvarianischer Poignard
items	Amber	Bernstein
items	Amethyst	Amethyst
items	Amethyst Ring	Amethyst-Ring
items	Amuck	Amok
items	Amythest	Amethyst
items	Ancient Amulet	Antikes Amulett
items	Angel Statue Painting	Gemälde einer Engelsstatue
items	Angel Statuette	Engel - Statuette
items	Angel's Ring	Engelsring
items	Angelic Helm	Engelhelm
items	Ania Selving	Ania Selving
items	Ankh	Ankh
items	Anointed Herb Potion	Kräuteröl-Trank
items	Aphrodite	Aphrodite
items	Apollo	Apollo
items	Apple	Apfel
items	Arcane Key	Arkaner Schlüssel
items	Arcane Wand of Blasting	Arkaner Stab des Blasters
items	Arcane Wand of Clouds	Arkaner Stab der Nebel
items	Arcane Wand of Lightning	Geheimstab des Blitzes
items	Arcane Wand of Paralyzing	Arkaner Stab der Lähmung
items	Arcane Wand of Rocks	Arkaner Stab der Steine
items	Arcane Wand of the Fist	Arkaner Stab der Faust
items	Archangel Broadsword	Erzengel -Breitschwert
items	Archangel Wings	Erzengel-Flügel
items	Archibald Ironfist Painting	Gemälde von Archibald Ironfist
items	Arcomage Deck	Arcomage - Karten
items	Ares	Ares
items	Armored Boots	Panzerstiefel
items	Artemis	Artemis
items	Arthur	Arthur
items	Artificer's Belt	Magiergürtel
items	Assassin's Dagger	Assassinen - Dolch
items	Astral Shield	Astralschild
items	Athena	Athena
items	Atlas	Atlas
items	Awaken	Erwachen
items	Axe of Balthazar	Balthasars Axt
items	Back Door Key	Hintertür - Schlüssel
items	Ball of Dunduck	Kugel Dunduck
items	Banded Plate	Bänderpanzer
items	Barbed Club	
items	Barbed Trident	Dreizack mit Widerhaken
items	Barrow Key	Hügelgrab - Schlüssel
items	Basic Cryptography	Kryptographie
items	Bathhouse Key	Badekammer - Schlüssel
items	Battle Axe	Streitaxt
items	Battle Hatchet	Kampfbeil
items	Battle Helm	Schlachthelm
items	Battleaxe	Streitaxt
items	Beaked Halberd	Spitzhellebarde
items	Bear Statuette	Bärenstatuette
items	Berserk	Berserker
items	Berserker Belt	Berserkergürtel
items	Bibliotheca Chest Key	Schlüssel zur Büchereitruhe
items	Big Brass Ring	Großer Messingring
items	Big Tapestry	Großer Wandteppich
items	Bill of Sale	Verkaufsrechnung
items	Blackmail Letter	Erpressungsbrief
items	Blade of Mercy	Klinge der Barmherzigkeit
items	Blaster	Blaster
items	Blaster Rifle	Blaster - Gewehr
items	Bless	Segen
items	Blessed Ring	Segensring
items	Blood Dagger	Blutdolch
items	Blood Drop Crossbow	Blutstropfen -Armbrust
items	Blood Talisman	Blut-Talisman
items	Blue Quartz	Blauer Quartz
items	Body Resistance	Körper -Resistenz
items	Body Resistance Recipe	Rezept für Körper – Resistenz
items	Bone	Knochen
items	Bone of Doom	Knochen des Verderbens
items	Bone Staff	Knochenstab
items	Brass Charm	Talisman aus Messing
items	Brass Ring	Messingring
items	Breaker	Brecher
items	Broadsword	Breitschwert
items	Bronze Amulet	Bronzeamulett
items	Bronze Ring	Bronzering
items	Bronze Shield	Bronzeschild
items	Calvary Shield	Kavallerie -Schild
items	Candelabra	Kerzenleuchter
items	Cannon Design Notes	Notizen zum Entwurf einer Kanone
items	Cannonball of Dominion	Kanonenkugel der Herrschaft
items	Captain's Code	Code des Kapitäns
items	Captain's Cutlass	Kapitänssäbel
items	Caravaner's Crossbow	Karawanen -Armbrust
items	Caravaner's Leather	Karawanen -Lederrüstung
items	Caravaner's Small Shield	Karawanen -Schild
items	Cardinal Cloak	Priesterumhang
items	Case of Soul Jars	Kiste mit Seelengefäßen
items	Castle Shield	Burgschild
items	Catalyst	Katalysator
items	Catherine's Key	Catherines Schlüssel
items	Cavalier Gauntlets	Kavalier - Handschuhe
items	Celestial Shield	Himmelsschild
items	Cell Key	Zellen - Schlüssel
items	Central Pillar Key	Schlüssel (mittlere Säule)
items	Certificate of Authentication	Echtheit surkunde
items	Chain Mail	Kettenpanzer
items	Champion Sword	Meisterschwert
items	Champion's Sword	Meisterschwert
items	Charele	Charele
items	Charged connector stone	
items	Chest Key	Kisten - Schlüssel
items	Chime of Harmony	Geläut der Harmonie
items	Cipher	Cipher
items	Citrine	Citrine
items	Clanker's Amulet	Clankers Amulett
items	Claw Amulet	Krallenamulett
items	Cloak of Baa	Umhang von Baa
items	Cloak of the Sheep	Umhang des Schlafes
items	Cloth Hat	Stoffhut
items	Club	Keule
items	Cobra Egg	Kobraei
items	Colony Zod Key	Kolonie Zod - Schlüssel
items	Common Halberd	
items	Communication Officer's Code	Code des Kommunikators
items	Composite Bow	Kompositbogen
items	Conan	Conan
items	Conflux Key	Konflux -Schlüssel
items	Connector stone	
items	Conscript's Helm	Einfacher Helm
items	Contestant's Shield	Schild eines Mitbewerbers
items	Control Cube	Kontrollkubus
items	Control Undead	Untote beherrschen
items	Corsair	Korsar
items	Crate of Arrowheads	Kiste mit Pfeilspitzen
items	Crate of Enrothian Wine	Kiste mit Enrothwein
items	Crate of Glass Bottles	Kiste mit Glasflaschen
items	Crate of Griffin Feathers	Kiste mit Greifenfedern
items	Crate of Sand	Kiste mit Sand
items	Crate of Tularean Wood	Kiste mit Tulareanholz
items	Cronos	Cronos
items	Crossbow	Armbrust
items	Crown	Krone
items	Crown of Final Dominion	Krone der endgültigen Dominanz
items	Crude Axe	Beil
items	Crude Bow	Bogen
items	Crude Crossbow	
items	Crude Dagger	Einfacher Dolch
items	Crude Leather Armor	
items	Crude Longbow	
items	Crude Longsword	Langschwert
items	Crude Mace	
items	Crude Spear	Speer
items	Crude Trident	
items	Cruel Spear	Grausamer Speer
items	Crusader Sword	Kreuzritter - Schwert
items	Crusader's Gauntlets	Handschuhe der Kreuzritter
items	Crushed Rose Petals	Zerriebene Rosenblüten
items	Crystal Dagger	Kristalldolch
items	Crystal of Terrax	Kristall von Terrax
items	Crystal Skull	Kristalltotenkopf
items	Cure Disease	Krankheit heilen
items	Cure Insanity	Irrsinn heilen
items	Cure Paralysis	Lähmung heilen
items	Cure Paralysis Recipe	Rezept für Lähmung heilen
items	Cure Poison	Gift heilen
items	Cure Weakness	Schwäche heilen
items	Cure Wounds	Wunden heilen
items	Cutlass	Krummsäbel
items	Cycle of life	
items	Dadeross' Letter to Fellmoon	Brief von Dadeross an Fellmoon 
items	Dagger	Dolch
items	Dagger Wound Oddities	Kurioses von der Dolchwunden-Insel
items	Dark Containment	Schwarze Umhüllung
items	Dark Elven Bastard Sword	Bastardschwert der Dunkelelfen
items	Dark Elven Longsword	Langschwert der Dunkelelfen
items	Dark Grasp	Griff der Finsternis
items	Dark Hammer	Donnerhammer
items	Dark Knight Plate	Plattenpanzer der Dunklen Ritter
items	Datura	Datura
items	Dazzling Ring	Blendender Ring
items	Death Head Shield	Totenkopf -Schild
items	Death Mace	Todeskeule
items	Death's Head Pendant	Totenschädel - Anhänger
items	Deck of Fate	Spiel des Schicksals
items	Defender Helm	Verteidigerhelm
items	Detect Life	Leben erspüren
items	Devil Plans	Teufelspläne
items	Devilbone Bow	Teufelsknochen -Bogen
items	Diamond	Diamant
items	Diary Page	Tagebuchseite
items	Dimension door	
items	Dire Wolf Pelt	Schreckens wolf -Pelze
items	Discharge Papers	Entlassung
items	Disheveled Chain Mail	
items	Divine Boost	
items	Divine Boost recipe	
items	Divine Cure	Göttliche Heilung
items	Divine Cure Recipe	Rezept für göttliche Heilung
items	Divine Dagger	Gottesdolch
items	Divine Magic	Göttliche Magie
items	Divine Power	Göttliche Macht
items	Divine Power Recipe	Rezept für göttliche Macht
items	Divine Protection	
items	Divine Protection recipe	
items	Divine Restoration	Göttliche Wiederherstellung
items	Divine Restoration Recipe	Rezept für göttliche Wiederherstellung
items	Divine Transcendence	
items	Divine Transcendence recipe	
items	Doctor's Code	Code des Doktors
items	Doom's Day Cloak	Heiliger Umhang
items	Dragon Claw	Drachenkralle
items	Dragon Egg	Drachenei
items	Dragon Harpoon	Drachenharpune
items	Dragon Helm	Drachenhelm
items	Dragon Hide Gauntlets	Drachenschuppen - Handschuh
items	Dragon Hunter's Shield	Schild der Drachenjäger
items	Dragon Leader's Egg	Ei des Drachenan führers
items	Dragon Leather	Drachenleder
items	Dragon Statuette	Drachenstatuette
items	Dragon Tower Keys	Schlüssel des Drachenturms
items	Dragon Turtle Fang	Zahn der Drachen schildkröte
items	Dragon's Eye	Drachenauge
items	Dragonbane Flower	Drachen fluch -Blume
items	Dragoning Plate	Drachen -Plattenpanzer
items	Dragonning Blade	Drachenklinge
items	Dragonning Boots	Drachenstiefel
items	Dried Sunfish	Getrockneter Sonnenfisch
items	Drogg's Helm	Droggs Helm
items	Druid Circlet of Power	Druidendiadem der Macht
items	Drum of Victory	Trommel des Sieges
items	Dueling Long Dagger	Duell–Langdolch
items	Duelist Blade	Duellschwert
items	Dwarven Axe	Zwergenaxt
items	Dwarven Battleaxe	Zwergen -Streitaxt
items	Dwarven Dagger	Zwergendolch
items	Dwarven Hammer	Zwergen - Hammer
items	Dwarven Morningstar	Zwergen - Morgenstern
items	Eagle Statuette	Adler - Statuette
items	Earth Resistance	Erd -Resistenz
items	Earth Resistance Recipe	Rezept für Erd-Resistenz
items	East Pillar Key	Schlüssel (östliche Säule)
items	Ebonest	Ebonest
items	Eclipse	Eclipse
items	Elderaxe	Axt des Ältesten
items	Eldritch Shield	Unheimliches Schild
items	Elegant Cloak	Eleganter Umhang
items	Elegant Letter	Eleganter Brief
items	Elfbane	Elfenbann
items	Elite Halberd	Elitehellebarde
items	Elite Minotaur Axe	Veredelte Minotauren -Axt
items	Elixir	Elixir
items	Elsenrail	Elsenrail
items	Elven Bow	Elfenbogen
items	Elven Chainmail	Elfen - Kettenpanzer
items	Elven Cloak	Elfenumhang
items	Elven Long Spear	Langspeer der Elfen
items	Elven Longbow	Elfen - Langbogen
items	Elven Saber	Elfensäbel
items	Elven Spear	Elfenspeer
items	Elven Warbow	Kriegsbogen der Elfen
items	Elvish Toadstool	Elfengiftpilz
items	Emerald	Smaragd
items	Emerald Ring	Smaragdring
items	Emerald Staff	Smaragdstab
items	Emperor Thorn's Key	Schlüssel des Imperators Thorn
items	Empty Message Scroll	Empty Message Scroll
items	Enchanted Amulet	Verzaubertes Amulett
items	Enchanted Leather	Zauberleder
items	Enchanted Ring	Verzauberter Ring
items	Endurance Boost	Essenz der Ausdauer
items	Endurance Boost Recipe	Rezept für Essenz der Ausdauer
items	Enemies List	Liste der Feinde
items	Energy	Energie
items	Engineer's Code	Code des Ingenieurs
items	Enslave	Versklaven
items	Erathian Long Dagger	Erathia - Langdolch
items	Erudine Chainmail	Erudin -Kettenpanzer
items	Erudine-laced ore	Erudineerz
items	Essence of Accuracy	Essenz des Geschicks
items	Essence of Accuracy recipe	
items	Essence of Endurance	Essenz der Ausdauer
items	Essence of Endurance recipe	
items	Essence of Intellect	Essenz der Intelligenz
items	Essence of Intellect recipe	
items	Essence of Luck	Essenz des Glücks
items	Essence of Luck recipe	
items	Essence of Might	Essenz der Stärke
items	Essence of Might recipe	
items	Essence of Personality	Essenz des Charismas
items	Essence of Personality recipe	
items	Essence of Speed	Essenz der Reaktion
items	Essence of Speed recipe	
items	Ethereal Ring	Himmelsring
items	Ethric's Skull	Ethrics Totenkopf
items	Ethric's Staff	Ethrics Stab
items	Excalibur	Excalibur
items	Excerpt from a Diary	Tagebuch - Auszug
items	Exquisite Long Dagger	Exquisiter Langdolch
items	Exquisite Ring	Exquisiter Ring
items	Extreme Energy	Extreme Energie
items	Eyeball Amulet	Augenamulett
items	Fae Dust	Feenstaub
items	Faerie Key	Feenschlüssel
items	Faerie Pipes	Feenflöte
items	Faerie Ring	Feenring
items	Fairy Wand of Fire	Feenstab des Feuers
